RESPONDENT_ID	V1	V3	V545	V548	V549	V550	RANDOM_GROUP	ARCHIVE_WT	V13	V16	V17	V4208	V4209	V4210	V4211	V4212	V4493	V4494	V4495	V4496	V4497	V4498	V4499	V4500	V4501	V4502	V4503	V4504	V4224	V4248	V4249	V4250	V4251	V4252	V4253	V4254	V4255	V4256	V4257	V4258	V4259	V4260	V4261	V4262	V4263	V4466	V4467	V4465	V4273	V4274	V4275	V4276	V4277	V4278	V4279	V4280	V4281	V4282	V4283	V4284	V4505	V4506	V4507	V4508	V4509	V4510	V4511	V4512	V4513	V4514	V4515	V4296	V4516	V4517	V4101	V4102	V4104	V4105	V4106	V4107	V4108	V4115	V4116	V4117	V4118	V4119	V4120	V4121	V4122	V4123	V4127	V4128	V4129	V4039	V4040	V4041	V4042	V4043	V4044	V4124	V4125	V4126	V4133	V4134	V4135	V4136	V4137	V4138	V4139	V4140	V4141	V4142	V4143	V4144	V4462	V4463	V4464	V4444	V4445	V4446	V4470	V7780	V7781	V7782	V7789	V7783	V7784	V7785	V7786	V7787	V7788	V7845	V7846	V7847	V7848	V7849	V7850	V7851	V7852	V7853	V7854	V7855	V7856	V7857	V7858	V7859	V7860	V7861	V7862	V7863	V7864	V7865	V7866	V7834	V7835	V7836	V7837	V7838	V7839	V7840	V7841	V7842	V7791	V7793	V7724	V7885	V7884	V7931	V7736	V7737	V7804	V4480	V4481	V4482	V4483	V4484	RESPONDENT_AGE	V4150	V4151	V4152	V4153	V49	V4155	V4156	V4157	V4163	V4164	V4166	V4167	V4169	V4170	V4171	V4172	V4173	V4174	V4175	V4176	V4177	V4178	V4179	V4180	V4181	V4182	V4183	V4184	V4185	V4186	V4187	V4188	V4189	V4190	V4191	V4192	V4193	V4194	V4195	V4196	V4197	V4198	V4199	V4200	V4201	V4202	V4203	V4204	V7899	V7900	V7940	V7903	V7904	V7905	V7906	V7907	V7908	V7909	V7910	V7932	V7933	V4434	V4435	V4385	V4432	V4300	V4386	V4387	V4388	V4449	V4450	V4451	V4452	V4301	V4302	V4303	V4304	V4305	V4306	V4307	V4308	V4309	V4310	V4311	V4428	V4429	V4430	V4313	V4314	V4315	V4317	V4318	V4319	V4468	V4440	V4356	V4357	V4358	V4359	V4360	V4361	V4414	V4415	V4362	V4363	V4364	V4491	V4492	V4412	V4413	V4485	V4519	V4520	V4521	V4522	V4523	V4524
40477	2022	4	3	4	1	0	2	.781987761656	3	0	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
40478	2022	4	3	4	1	0	2	.758227891522	3	0	1	2	4	5	1	4	4	5	4	5	4	1	2	5	4	3	3	4	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	4	2	5	1	4	1	1	1	5	1	8	8	2	2	2	3	3	1	3	2	1	1	1	3	3	2	1	1	2	2	1	7	6	5	4	4	3	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	-7	4	1	1	2	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	-7	7	-7	3	6	1	1	1	4	1	1	1	1	1	1	1	2	3	2	1	1	1	1	5	6	1	3	2	2	1	-9	6	5	4	5	2	1	8	1	1	3	4	-9	1	1	0	1	0	0	6	10	10	3	5	6	1	0	0	0	1	0	0	0	3	-9	4	1	1	0	0	2	4	-9	4	2	2	4	6	1	5	7	6	3	2	1	-9	-9	1	3	3	3	3	3	3	3	3	7	6	1	1	1	1	1	1	1	1	1	1	0	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	8	8	3	3	3	8
40479	2022	4	3	4	1	0	1	.818469521885	3	0	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	14	6	4	5	1	1	1	1	1	1	1	1	1	1	1	1	6	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	-9	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	-9	-9	-9	4	1	1	-9	-9	-9	1	1	2	1	-7	2	2	1	3	1	2	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	4	-7	2	2	3	3	2	1	4	1	1	1	1	1	1	2	-9	3	1	3	1	1	1	3	6	6	8	2	1	1	2	3	5	2	6	6	6	8	3	3	3	2	2	1	1	1	1	1	0	6	10	10	6	6	6	4	0	0	0	0	-9	-9	-9	1	1	4	1	1	1	0	2	2	3	4	3	2	3	7	3	-9	-9	-9	-9	-9	3	1	5	8	3	4	2	1	2	3	4	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	13	-9	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	4	3	5	2	3	1
40480	2022	4	3	4	1	0	1	.691225435489	3	0	1	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	16	-9	-9	-9	1	1	2	1	2	1	2	2	2	2	2	2	7	7	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	2	2	2	2	2	2	2	2	2	2	2	4	4	6	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	8	8	8	4	1	1	1	1	1	2	2	3	3	4	3	1	1	1	7	7	8	8	4	4	1	2	4	3	6	5	7	4	8	1	4	1	1	1	0	1	0	0	0	0	7	9	1	6	6	4	0	-9	-9	-9	0	-9	-9	-9	1	1	1	1	1	1	0	1	1	5	2	5	5	4	3	1	9	6	5	4	1	1	-9	-9	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8
40481	2022	4	3	4	1	0	2	.763767614526	3	0	1	2	2	4	1	3	5	3	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
40482	2022	4	3	4	1	0	2	.693197013492	3	0	1	2	4	4	1	2	5	2	2	4	4	1	3	5	4	4	3	5	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	4	5	4	1	3	8	8	5	2	2	3	3	3	5	5	1	1	2	3	1	3	3	3	3	3	1	1	1	3	1	1	1	1	1	-9	1	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	4	4	3	4	1	1	1	1	1	2	2	2	5	4	1	1	1	1	6	4	2	3	4	4	1	4	5	4	1	1	2	1	9	2	1	4	4	2	0	0	1	1	0	0	2	6	1	3	5	1	0	-9	-9	-9	0	-9	-9	-9	1	1	4	1	1	1	0	2	4	-9	4	1	1	2	2	1	10	5	1	4	1	1	-9	-9	1	5	1	2	4	2	4	3	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	1	3	1	1	2	3	2	3	3	3	3	3	3	3	3	3	3	8	8	1	1	8	8
40483	2022	4	3	4	1	0	2	.698899960604	3	0	1	2	4	4	2	2	5	1	3	3	5	5	3	5	2	5	3	5	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	7	7	4	5	2	8	8	8	8	8	8	8	8	8	8	3	3	2	2	2	2	3	3	1	1	1	1	3	-9	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	-7	1	2	1	2	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	4	-7	-7	0	1	4	1	4	1	1	1	1	1	1	4	2	0	4	1	0	0	0	7	7	8	8	2	2	1	2	7	7	5	2	5	2	8	1	1	3	3	3	0	0	1	1	1	0	6	8	10	6	6	1	0	-9	-9	-9	0	-9	-9	-9	1	2	3	1	0	0	0	2	3	2	3	4	4	1	1	1	5	6	5	2	1	1	-9	-9	1	5	5	5	5	5	5	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	1	1	1	2	2	2	2	1	1	1	3	3	3	3	3	1	1	1	1	1	1
40484	2022	4	3	4	1	0	2	.702047793093	3	0	1	2	5	5	1	3	4	2	4	2	2	1	1	4	4	4	2	3	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	5	5	4	1	2	3	3	3	2	3	3	3	3	3	3	1	1	1	1	3	3	3	3	1	1	1	1	1	4	2	1	7	4	2	4	1	7	7	7	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	7	2	5	1	7	4	2	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	0	0	0	0	0	0	1	0	0	6	4	2	2	6	4	4	2	2	1	1	1	1	1	2	1	2	3	4	2	1	1	1	3	5	2	3	2	3	1	2	5	5	1	2	1	1	9	2	2	3	3	3	0	0	0	1	1	0	5	8	1	3	5	5	0	-9	-9	-9	0	-9	-9	-9	1	2	4	0	0	0	1	-9	3	1	1	1	1	3	4	1	11	4	5	3	2	1	-9	-9	1	4	4	4	4	4	2	2	2	7	7	7	7	7	7	7	7	7	1	1	1	0	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	3	3	3	3	3	3
40485	2022	4	3	4	1	0	2	.681017942937	3	0	1	2	4	4	2	3	3	3	4	4	4	3	4	5	4	1	1	4	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	4	5	4	2	3	3	4	4	2	2	2	4	4	5	5	1	3	3	3	2	3	3	3	1	3	1	4	2	-9	1	1	3	2	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	5	2	3	1	1	4	1	5	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	2	4	6	1	1	1	4	1	1	1	1	1	2	1	3	6	1	3	0	0	0	3	6	2	8	3	2	1	2	4	3	1	1	1	1	7	3	4	3	2	3	0	1	1	0	0	0	3	9	1	2	3	5	1	0	0	0	2	0	0	0	1	1	4	1	0	0	0	2	4	-9	4	2	3	4	8	-9	3	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	8	8	8	8	8	8
40486	2022	4	3	4	1	0	1	.71729473132	3	0	1	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	16	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	5	7	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	3	2	2	3	2	3	2	3	2	3	3	2	1	1	1	1	6	3	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	8	8	8	4	1	1	1	1	1	2	2	-9	4	4	2	1	1	1	6	6	6	8	1	1	1	4	4	6	5	1	1	1	8	1	1	3	3	3	0	0	1	1	1	0	1	1	6	3	5	1	0	-9	-9	-9	0	-9	-9	-9	1	1	1	1	1	1	0	2	4	-9	4	1	3	9	9	4	-9	-9	-9	-9	-9	1	-9	-9	1	1	4	3	3	5	3	5	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	7	1	1	2	7
40487	2022	4	3	4	1	0	2	.825793049764	3	0	1	3	4	4	1	4	4	3	3	1	3	1	1	5	4	3	2	3	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	4	5	5	1	4	8	8	4	1	3	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	4	4	4	4	1	1	1	1	1	1	1	2	0	4	2	1	1	1	4	5	5	2	3	3	1	2	6	6	1	3	1	1	8	2	2	2	3	1	1	1	0	1	0	0	2	6	4	1	4	4	0	-9	-9	-9	0	-9	-9	-9	1	2	4	1	0	0	0	2	4	-9	4	1	1	3	3	1	9	4	1	4	2	1	-9	-9	1	3	2	3	1	1	5	4	4	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	1	1	8	8
40488	2022	4	3	4	1	0	2	.697107941842	3	0	1	2	4	3	2	4	4	4	3	2	2	1	1	4	3	3	2	3	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	5	6	4	1	5	3	2	3	1	2	3	3	3	4	4	3	3	3	2	2	1	1	1	3	2	3	1	1	3	2	1	7	7	4	5	3	7	7	7	3	2	1	5	2	1	2	1	1	1	1	1	3	1	1	3	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	-7	5	1	5	1	2	1	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	0	0	0	0	1	0	0	0	0	6	-7	2	4	6	4	4	1	2	1	1	1	2	1	2	1	2	4	4	1	0	1	0	4	5	1	1	1	1	1	2	4	4	1	5	1	4	7	1	1	2	3	2	0	0	0	0	0	1	1	1	1	6	1	6	2	0	2	0	1	0	0	0	1	1	4	1	1	1	0	2	3	5	3	1	1	6	8	3	-9	-9	-9	-9	-9	1	-9	-9	1	4	5	2	4	3	3	4	2	7	7	4	5	3	2	5	4	2	7	6	5	12	3	2	1	1	1	1	3	2	3	2	3	1	1	1	2	3	1	2	8	8	8	8	8
40489	2022	4	3	4	1	0	1	.743926791329	3	0	1	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	17	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	7	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
40490	2022	4	3	4	1	0	2	.815793224284	3	0	1	2	4	3	5	2	5	5	5	3	2	2	5	2	2	4	5	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	6	7	2	1	2	1	8	1	3	1	1	3	1	1	-9	1	1	1	3	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	5	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
40491	2022	4	3	4	1	0	2	.684793614335	3	0	1	2	2	4	1	4	3	2	4	1	4	1	3	5	5	2	4	5	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	5	4	5	2	3	3	4	3	2	2	2	3	3	3	5	1	1	2	3	3	3	3	3	1	3	1	1	1	4	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
40492	2022	4	3	4	1	0	1	.752730435471	3	0	1	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	10	4	2	5	1	1	1	1	1	2	1	1	2	1	1	2	3	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	1	1	3	3	3	3	3	3	2	2	1	1	1	4	1	1	4	2	1	4	1	6	6	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	4	1	1	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	2	4	-9	1	8	1	4	1	1	1	1	1	2	1	2	3	4	1	1	1	1	4	6	2	2	2	3	1	1	6	5	1	1	3	1	8	2	2	4	3	3	0	0	1	1	1	0	6	10	1	2	1	5	0	-9	-9	-9	0	-9	-9	-9	1	1	1	1	1	1	0	1	4	-9	4	3	4	4	3	1	5	4	6	4	2	1	-9	-9	1	4	2	3	5	5	4	3	5	4	2	1	4	2	1	1	1	1	3	2	1	0	2	3	1	1	1	2	3	2	3	2	2	2	2	3	3	3	2	1	7	7	1	1	1
40493	2022	4	3	4	1	0	2	.714624041169	3	0	1	2	3	4	1	1	3	4	3	1	1	2	1	5	4	1	1	3	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	3	4	1	1	2	8	8	1	2	3	3	4	3	8	3	1	3	1	3	1	3	1	3	1	3	1	1	1	2	1	1	2	2	1	1	1	5	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	-7	3	1	1	1	2	1	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-7	-9	-7	4	1	8	8	8	4	1	1	1	1	1	2	1	-9	5	4	1	0	0	0	4	5	2	3	1	1	1	1	6	6	1	1	2	2	9	1	1	3	4	2	0	0	1	1	1	0	3	8	1	4	5	4	0	-9	-9	-9	0	-9	-9	-9	1	2	1	0	0	1	0	2	4	-9	4	2	2	4	9	1	12	6	2	-9	-9	1	-9	-9	1	4	4	4	3	3	3	1	4	2	2	1	1	1	1	1	1	1	2	2	1	0	1	3	1	1	2	1	2	2	3	2	3	2	3	3	3	3	2	8	8	1	1	8	8
40494	2022	4	3	4	1	0	1	.817489692194	3	0	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	7	4	4	4	1	1	1	1	2	1	1	1	1	1	1	2	5	6	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	1	2	3	3	3	3	3	3	1	1	1	1	2	-9	2	1	7	6	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	7	2	1	2	1	2	1	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-7	-7	-7	-7	-7	-7	-7	-7	-7	6	7	2	-7	3	2	4	2	2	3	6	1	1	5	2	1	2	4	4	3	0	1	0	5	4	1	1	2	3	1	2	3	4	2	4	1	1	3	1	4	1	1	1	0	1	0	0	0	0	1	1	7	5	4	6	0	-9	-9	-9	0	-9	-9	-9	1	2	4	1	1	1	0	2	4	-9	4	1	1	9	6	4	-9	-9	-9	-9	-9	1	-9	-9	1	4	2	4	2	3	5	1	5	7	7	4	7	6	3	5	2	1	5	5	1	0	2	2	1	1	1	2	2	2	2	1	3	3	1	1	3	3	3	7	7	1	7	7	7
